pairID,ppl
1638,26.606196047166236
1645,45.315062635125386
1646,36.81793960130609
1647,37.288532155425905
1656,53.12542008758152
1666,27.932296690486332
1667,44.69697478808045
1668,27.302215079079474
1681,22.945388064694733
1682,36.36580328201556
1683,22.945388064694733
1693,102.01299710502624
1694,72.53520109310973
1695,36.69792253729727
1729,17.734137979067253
1730,24.088043670669514
1731,20.31745195368604
1732,83.73762391440279
1733,39.422881968596656
1734,48.49750160766256
1735,50.45768158970924
1736,102.1200037603074
1737,145.7068533570665
1744,35.81795815851197
1745,28.095074699855218
1746,33.73141899377305
1747,16.55153687444178
1748,22.504763789106434
1749,24.97529659455538
1753,21.491626492080904
1754,22.246875266981917
1755,29.200526722841666
1768,58.53849060217411
1769,38.60847219872102
1770,53.454114842177766
1777,65.36503160782118
1778,39.63566020419621
1780,38.688920120189586
1781,40.761378441110146
1782,34.106152010329
1792,43.61283884086083
1793,79.08986657039651
1794,76.98058283305787
1803,69.46246622894944
1815,48.39731614972005
1819,56.024990153389446
1820,29.122893187875206
1821,84.03015384483825
1825,19.87611267111161
1826,31.046144630185633
1827,54.469470550199496
1843,58.6725820196479
1844,71.30019975179341
1845,51.362103356457695
1849,101.5339680766904
1850,122.69688208512162
1851,106.64850290684038
1858,83.94360998165861
1859,82.64486464655268
1867,22.632904101071297
1868,28.355707353220076
1869,28.21664670030314
1870,31.403096484544506
1871,33.090858217334564
1872,42.4814659559527
1888,38.730745379357955
1889,49.45799400224932
1890,76.58136268139845
1891,29.829699685397955
1892,32.14707975238318
1893,23.202625971663437
1903,29.38415996258493
1904,25.89579869228571
1905,28.822107929998886
1915,61.64705861709531
1916,45.47214353231536
1917,43.67082561097227
1966,61.07985799697624
1967,203.47646726586404
1968,81.11928725329416
1978,47.19217815951122
1979,54.14625951177067
1980,59.22227224422678
1987,43.05270097352711
1988,35.40203736100598
1989,31.903883243989284
1999,47.35210530534744
2000,49.16327263275449
2001,30.77576223516738
2003,74.39289977478396
2004,42.700228573254805
2005,13.629788087320868
2006,15.362269233859333
2007,24.372420521491925
2035,24.799504859730927
2036,26.288483131916905
2037,39.68862900006546
2041,23.785391244032702
2042,32.46016619741118
2043,21.410708462671977
2044,27.433943073897158
2045,34.4175004152625
2046,26.849987640521242
2053,173.81506447369955
2071,16.842843806073994
2072,18.846724981659378
2073,24.55850370890466
2113,57.92608851481807
2114,44.66512096514264
2125,14.273514231408203
2126,14.544395831914827
2127,16.767475595848985
2128,22.319043549832287
2129,23.25484723689391
2130,23.177004357650464
2134,57.32567359490787
2135,41.75923569691955
2136,45.64205582919047
2146,28.21064235942005
2147,44.31035514422118
2148,55.78762726762608
2152,27.099438945609897
2153,27.383531542928182
2154,44.10717763019771
2161,62.49384696842702
2162,68.89086785905265
2163,45.2186316898776
2164,17.64861157569284
2165,50.628967245375065
2166,16.54319591174187
2169,44.90190916643231
2172,41.33284715844823
2173,18.76639949962263
2174,23.664745256386325
2175,22.150532313102204
2182,15.39834997603818
2183,20.00840783151012
2184,15.919059959478856
2185,30.60970536335759
2186,28.433877283229986
2187,43.83970242760029
2213,59.15736809783749
2215,63.340368180073895
2216,80.03972387283652
2217,102.26697968069047
2224,24.784596093290645
2225,17.025360569324516
2226,17.84999801059803
2233,130.03083641488791
2235,314.293452095074
2236,46.09848238044664
2237,53.81550574978271
2238,63.80747255339445
2242,45.81369183902548
2243,49.81016095875141
2244,49.212487593308666
2248,16.596610445716813
2249,54.12906644183778
2250,30.2369321406538
2287,77.76348897007055
2288,66.31514810627117
2289,62.883364537565534
2299,29.335991233214468
2300,32.708273999203634
2301,30.233659749916658
2305,46.51464131860064
2306,56.49875112442773
2307,35.29241837299817
2310,37.51241466923806
2312,89.00930555110995
2313,19.891415516906136
2328,90.3612613747789
2350,27.961502871415203
2352,44.67315102887933
2359,81.84608484335199
2360,81.84608484335199
2361,81.84608484335199
2365,34.78794262528636
2366,39.07318882941851
2367,29.625000685777323
2369,380.9864481711089
2373,18.677552237818556
2377,56.446834646589295
2378,55.422540814074026
2379,24.691523294526633
2387,91.05629551128537
2388,131.02106407042143
2398,42.26105523457456
2399,48.17154154117148
2400,30.009806614747333
2404,29.808317408013977
2405,27.00758239202265
2406,28.634042121797844
2407,73.05573908760516
2408,103.40839151444882
2409,133.8884942994404
2455,34.350563705263255
2456,26.78612106945974
2457,25.73320444882814
2458,20.921800810600185
2459,31.59026520885535
2460,39.49157732379654
2476,23.49522903240311
2477,29.52970518235591
2478,39.81623194890274
2489,27.19286638826418
2494,56.84929848875145
2495,48.03424993756358
2496,49.183131063107055
2498,37.499269797641055
2499,61.65811921219985
2507,25.659682069999796
2508,70.2806310613112
2509,51.03335509952878
2510,41.424058635825055
2511,119.51711276745526
2512,46.868417027773866
2513,37.670315228977884
2514,38.58939079215794
2515,22.25413118038277
2516,25.42312379108853
2517,25.223721046722638
2527,44.146762445490566
2528,28.455746932216975
2529,50.27154543310746
2530,24.30820605628685
2531,33.28377158244068
2532,38.82436047620364
2533,55.60060488932261
2534,57.93455203498095
2535,39.79443325950142
2555,161.1124065556913
2556,62.42977112937708
2560,38.49551785460824
2561,76.69962063145098
2562,63.68686020005964
2563,142.32262737297108
2564,159.4875231543377
2565,633.4526328722168
2572,34.375218291254996
2573,22.748667735863325
2574,66.58958649006715
2578,26.682089694660988
2579,36.235417484123865
2580,31.525781336750427
2583,232.37807719573942
2585,58.43142986071041
2586,64.6055699147412
2587,86.46672970132236
2589,36.66234239258417
2599,38.32645406511149
2600,32.7755657917018
2601,39.37765245315105
2602,36.805799642830806
2617,18.689412669229345
2618,24.315567558890667
2619,37.78806918994532
2620,36.8734039915556
2621,41.60331414447918
2622,38.8049886613594
2626,100.05248847047771
2627,188.96852119709274
2628,296.1518581323104
2629,106.2446715855123
2630,113.94716318463978
2631,130.58569997561773
2632,27.316614783235917
2633,46.31967232628816
2634,20.21824870840596
2635,26.052610456124498
2636,35.58019238822868
2637,26.237058152591885
2640,30.34280765263166
2653,54.43291274468053
2654,32.014155961790394
2655,93.89402098444869
2662,34.60619903247293
2663,43.21391130838537
2664,33.84220800545853
2669,58.24066245423503
2671,42.741642299111206
2672,32.42856411435502
2673,26.52439252848574
2674,43.18010711304633
2675,43.18010711304633
2676,46.865866034915115
2710,44.08546736328479
2711,23.347714645101522
2712,40.583874566846184
2719,112.69131623900446
2720,86.14841746360392
2721,76.09805637957417
2722,48.22117297103212
2723,27.97769261250466
2724,22.27188047681217
2740,60.75878045260356
2741,56.841636140916364
2742,71.07887533839225
2749,68.08588043240067
2750,69.06790003610561
2751,101.45215230845776
2764,23.85004729990502
2765,26.46326143423824
2766,46.248522471435095
2779,58.46483798377074
2780,91.15927669299609
2781,44.28518660433964
2800,61.23963744526232
2801,59.78568188930369
2802,48.90249815537154
2812,44.72601139359624
2813,37.74160638329087
2814,41.68867774114152
2815,31.853524129505548
2816,24.980369484265506
2817,52.54382117723561
2821,44.191617337655394
2822,44.191617337655394
2823,112.97348023940557
2833,19.881084330228
2835,11.882652179343498
2843,78.78161586399347
2844,126.44603503168854
2851,40.76460848379058
2852,214.83682838481099
2853,51.53903476867242
2861,32.85013963346181
2862,27.149236505410187
2881,22.951813148172192
2882,23.604319501216096
2883,23.279368404554326
2887,41.967061928161506
2888,41.967061928161506
2889,41.967061928161506
2893,41.803843295585
2894,37.73553754550812
2895,40.5674367460714
2896,37.56388989664849
2897,57.19298057990272
2898,54.425667642418915
2920,26.436186750019186
2921,25.737507449649407
2922,68.44401039985956
2953,168.587763875839
2954,221.43020228519964
2955,65.6785645850603
2971,50.788247321315865
2972,47.138021009651084
2973,61.85132478973536
2974,29.02080955563155
2976,48.001374628428444
2980,56.52766971310241
2981,32.91178883406742
2982,44.66195092080838
2992,54.19739615688886
2993,54.19739615688886
2994,187.8357180634187
2999,162.47632565128646
3000,102.49555104095352
3016,33.46077369035165
3017,19.26612581235281
3018,34.04362652752209
3025,69.95817930203502
3026,122.12832150611486
3027,100.75481305298784
3037,22.263098806770042
3065,34.87216371028536
3066,40.09635256835399
3067,21.242465575438455
3068,19.404474099349788
3069,18.797433570100505
3073,29.624280056822542
3074,29.696265637312813
3075,18.940718492278176
3082,23.581997395477305
3083,14.214048877039293
3084,40.04996700139639
3088,27.063631949955504
3089,13.00695282180315
3090,37.8507043098058
3092,62.043292823864114
3094,130.02518126311818
3095,122.75019916165623
3096,139.67972787551687
3100,54.84826751919064
3101,41.109254961867116
3102,37.23081363955003
3118,34.47540765431866
3119,18.54418900668586
3120,88.83346857220585
3127,41.67846305419422
3128,170.17413284645053
3129,284.9751330863365
3175,65.93127673376016
3176,55.59218114015961
3177,128.17407015569628
3184,43.480171724436445
3186,58.869835391711284
3192,26.0717185087941
3196,57.838650259818756
3197,62.78850016561289
3198,82.82456381722454
3214,61.351640590096906
3215,61.73268314559168
3216,44.745619703149465
3218,34.178479231968765
3220,43.3224215854189
3222,47.537896048882665
3245,194.94546642190087
3249,119.53114503620358
3256,160.14713181299805
3257,232.9911125993931
3258,254.29457583097374
3259,54.39346867752306
3260,64.79687440021455
3261,63.456997469429645
3267,48.96467964171234
3271,35.128800256160446
3272,33.50938030693448
3273,56.2696587817622
3289,32.73607585398173
3290,17.044142702551067
3291,77.0182051432953
3310,39.27159779861966
3311,64.47175919570178
3312,28.135003991681053
3316,118.47450391724396
3317,26.287724904425392
3318,71.2273765666679
3325,28.71214116063874
3326,28.71214116063874
3327,28.71214116063874
3331,49.039765082936896
3332,42.691224795792394
3333,64.31556109622304
3334,26.71673825500669
3335,32.65547888748041
3336,35.64629376607603
3340,219.30236315676282
3342,72.91509436700645
3346,59.61344249189117
3347,61.11733592777398
3348,70.63171659782614
3352,44.51936764864711
3353,33.56982010365708
3354,29.204926313482062
3358,18.953031854568042
3359,19.914496334790137
3360,22.67757958334334
3389,44.6193112000042
3390,11.765795191665397
3394,20.44330839388072
3395,31.802803103897354
3396,27.77173995364325
3397,35.442726733501594
3398,27.662762492522035
3399,21.963923031701988
3400,200.6361699057627
3401,125.80567341041976
3402,200.6361699057627
3430,64.4313796879823
3431,64.4313796879823
3432,64.4313796879823
3433,17.287359780733414
3435,14.467562780274852
3442,31.161344497747997
3443,19.48654430013339
3444,31.411996924529696
3455,267.00487642488156
3457,38.65785225273698
3458,60.03076532400565
3459,36.98704325602162
3470,38.86692429782558
3520,249.53851349672763
3555,97.9031429750365
3568,34.12783135642173
3570,33.24189975351562
3583,51.250486936228775
3584,49.37349353830116
3585,76.5451261006185
3613,45.344959534511204
3614,35.53627554979701
3615,41.324746314320564
3619,56.32907881185835
3620,53.08767589619723
3621,66.77315295384705
3622,29.689286847437717
3623,39.586732592775206
3624,116.66821577130172
3632,89.88373810791465
3637,18.883021365602833
3638,25.22129782510735
3655,33.80396549206974
3656,58.693971494788684
3657,35.65149104944943
3658,31.522663212075116
3659,39.19855144036782
3660,39.18146731154947
3664,35.07536305706476
3665,17.877205573800197
3666,24.19204040642998
3670,51.44848847356283
3671,80.15044336786612
3688,111.30843804944284
3689,124.8038871833427
3690,90.49169543475496
3694,46.12744783596093
3695,42.361598863238555
3696,46.187618506788425
3712,44.95704393653739
3713,35.81530584140827
3714,40.351073846577606
3718,51.858452612452254
3719,79.64928592130671
3720,92.05990564534007
3733,85.85432610728616
3734,58.079317806960425
3735,119.2659197918631
3739,49.86919914813507
3740,50.00045751535413
3741,62.30394468770012
3745,27.738626809350944
3746,12.24104416681529
3747,13.760671000296416
3749,25.61191640659373
3750,109.0919000933219
3754,24.66342776034312
3755,39.46548187272801
3756,33.96478795819144
3757,53.84573934083136
3758,35.40621584918088
3759,28.38954497807483
3763,37.20536976596556
3764,41.83352382038863
3765,99.16482490779705
3766,33.12030185723726
3767,65.49618922447966
3768,46.36890946262957
3790,53.17470371569267
3791,52.00787320221362
3792,49.087695413165974
3796,60.926535759382496
3797,63.956109405393086
3798,65.85496084336688
3805,21.213907535558498
3806,155.84775845669932
3807,40.324443623808584
3814,112.85593457692643
3815,146.89595339227182
3816,113.27046026629678
3817,21.694985680582988
3818,27.816855585429245
3819,38.540753380748676
3823,49.24417741720872
3824,49.717883263639024
3825,31.698334968315116
3827,36.69956289950654
3832,58.73902820119075
3833,116.43950904206808
3834,71.36094565325202
3850,55.29710657736048
3851,27.632882072264636
3852,26.59271388721034
3862,38.66189575899246
3863,35.8493888974039
3864,37.20968509146174
3868,69.28452795261605
3869,58.330980920220185
3870,73.91076464585626
3877,153.47378312300643
3878,34.73312935090282
3879,33.748900524530214
3880,30.286507730088786
3881,54.898843485467005
3882,27.035740254009312
3889,58.887718193490414
3890,34.46243960030009
3891,66.28356861789811
3895,101.45426954440816
3896,155.236464457717
3897,155.236464457717
3898,39.661211261256696
3899,39.18150724935981
3900,57.641151184342974
3907,82.64321317543681
3908,50.66857541539896
3909,70.65907871363207
3916,41.55227998902015
3917,62.71209012974168
3918,96.38288242584854
3925,31.408789205197653
3926,32.428317007170044
3927,37.84748713987901
3934,31.11682434876341
3935,39.02526123019699
3936,33.39956474783989
3937,68.29327985418482
3938,38.73770493088874
3939,55.64868712906484
3940,62.02047162005644
3941,64.61999376345574
3942,60.1872425365932
3949,39.87196342770412
3950,44.270681918395425
3951,56.533138827638155
3952,53.90822115116637
3953,34.50351328180358
3954,39.91222359460201
3967,45.91753528281221
3968,45.91753528281221
3969,45.91753528281221
3970,26.818276387643646
3971,49.33028030645626
3972,31.12875147755196
3973,28.243604276826986
3974,38.659631762844896
3975,32.014455002977655
3994,25.890751732673074
3995,21.103521242670737
3996,31.010650466321835
4009,34.46431411646293
4010,27.026473057849568
4011,33.93448562641815
4021,34.64039748767747
4022,26.29611571348704
4023,37.07767165844571
4029,51.36240225666956
4048,46.67449764182285
4049,36.8217953603549
4050,37.941490119630046
4051,20.169813531633576
4052,17.06678814575052
4069,57.21015811349461
4087,17.440372163177244
4088,24.43161572868057
4089,15.826222898769078
4101,58.64893654728694
4106,18.41506621469658
4114,56.16871032943021
4115,50.72741243396747
4116,61.892829724749106
4117,32.51636167207971
4118,49.656992280111396
4119,31.332952789361592
4129,34.98991711124331
4130,68.3096993202816
4131,30.665351169960452
4133,15.406633955263342
4134,38.54664470004441
4147,54.32497360797959
4148,26.718303096221064
4149,53.46672918061022
4153,35.126042184910474
4154,30.467254779054137
4155,43.740058190364124
4159,107.27186448283403
4160,62.97908677323252
4168,64.35135304943753
4169,134.3349246976339
4170,55.9328290254307
4171,43.924052715623674
4172,50.94613449336504
4173,49.425849372039664
4177,23.219503414978632
4178,46.585975171291274
4179,44.67899876072762
4228,232.766472967233
4229,219.82089901002644
4230,268.0919085065466
4246,22.675687092404797
4247,28.163575304336604
4248,31.403695241783097
4249,58.534175427363486
4250,29.07747036817706
4251,41.692878501918244
4255,69.76300368323263
4256,44.0269925850473
4257,25.994673586280857
4264,80.99826837331244
4265,111.7418490640215
4266,140.02154488367765
4275,64.1436553683837
4276,38.00516337170906
4277,26.54692042035822
4278,14.924792235498101
4279,29.070356773103256
4280,52.767654792647065
4281,52.48816253530251
4285,33.163406912204856
4286,59.388357802116644
4287,45.24531780185339
4291,18.946272607158647
4292,19.68445720837302
4293,41.2639409494721
4315,17.110414139747046
4316,34.72885329729022
4317,29.032278781451872
4336,43.79010682020123
4337,37.651202582525535
4338,43.50269952310896
4351,50.519952529747385
4352,70.05309135237681
4353,61.9716992448741
4366,69.98060598826062
4367,28.059628424327457
4368,28.984097025576318
4372,17.37015483703828
4373,30.022189837136317
4374,17.75406618653024
4381,18.089110601244112
4382,26.096647835240987
4383,22.439055402750945
4396,39.61531993583735
4397,24.744927240830982
4398,41.79684922064126
4412,185.90875079020597
4413,106.6338676248145
4429,38.920804694680186
4430,84.67093733814926
4431,78.15906881977754
4435,25.137987918363976
4436,27.061540828222185
4437,21.178762009641673
4444,53.67648479656454
4445,53.74159940094715
4446,27.382910621888254
4447,81.1990852281146
4448,49.73746253673795
4449,81.26793419434068
4469,23.39618813015222
4480,35.5471683867066
4481,29.76178481727219
4482,58.79621715932016
4486,28.9184063898237
4487,29.48182339880944
4488,49.63146189892251
4525,68.57368078041799
4526,71.8225721317974
4527,73.3569772316592
4549,43.27919841035697
4550,51.501628871649665
4551,50.363848909906025
4552,35.81235145738992
4553,38.31004514873445
4554,38.26400181873794
4567,19.09339240569217
4568,16.004526911416022
4569,27.31461787526063
4571,30.27737182442659
4585,69.0307835290112
4586,66.01457890794663
4587,55.65796090245466
4594,50.570008279617284
4595,44.51047836614306
4596,49.88924938052286
4597,17.58659065130712
4598,15.701283434541624
4599,54.40558832107785
4600,130.2907045431718
4602,46.28273560919281
4612,21.874095179405316
4613,21.874095179405316
4614,21.874095179405316
4621,83.87715073860313
4622,119.03368824532672
4623,111.86414637542066
4624,63.64004468063591
4625,51.35654086992192
4626,50.60110424878189
4654,111.99453422342307
4655,57.0677910225332
4656,57.598077484227154
4672,20.760892827443108
4673,21.3634287601698
4674,34.136354538849744
4681,57.50479309889697
4682,49.38562526042085
4683,49.38562526042085
4712,53.511969984136364
4713,45.40085853795384
4720,15.556996107472049
4721,15.196903282859171
4722,98.13338710249083
4758,32.86007221679286
4762,25.368181825596714
4763,24.270961359400577
4764,24.15664872754342
4770,44.35363224156756
4778,21.963902085282694
4780,126.08598948340266
4781,23.33488732085137
4825,45.63466209303364
4826,39.44252095091754
4827,33.40963982906759
4852,54.322285595651586
